id,MAIAN_1,MAIAN_2,MAIAN_3,MAIAN_4,MAIAN_5,MAIAN_6,MAIAN_7,MAIAN_8,MAIAN_9,MAIAN_10,Mythril_1,Mythril_2,Mythril_3,Mythril_4,Mythril_5,Mythril_6,Mythril_7,Mythril_8,Mythril_9,Mythril_10,Semgrep_1,Semgrep_2,Semgrep_3,Semgrep_4,Semgrep_5,Semgrep_6,Semgrep_7,Semgrep_8,Semgrep_9,Semgrep_10,Slither_1,Slither_2,Slither_3,Slither_4,Slither_5,Slither_6,Slither_7,Slither_8,Slither_9,Slither_10,Solhint_1,Solhint_2,Solhint_3,Solhint_4,Solhint_5,Solhint_6,Solhint_7,Solhint_8,Solhint_9,Solhint_10,VeriSmart_1,VeriSmart_2,VeriSmart_3,VeriSmart_4,VeriSmart_5,VeriSmart_6,VeriSmart_7,VeriSmart_8,VeriSmart_9,VeriSmart_10
1b47ea7048c64bcab3c415cce7e3c964,,0,,,0,,,,,,1,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,1,0,0,1,0,,0,,1,0,1,,0,1,0,,0,,1,,0,1,,,,,,,
1ba89f80d689bee67f579860b18bd57f,,0,,,0,,,,,,0,0,0,0,1,0,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,0,,0,,1,0,0,,0,0,0,,0,,1,,1,0,,,,,,,
1bcbd72be9eea3b997b11d96f9d32e06,,0,,,0,,,,,,0,1,1,0,0,0,1,1,,1,0,0,0,,,0,,0,,1,0,1,1,1,0,0,,1,,1,0,1,,0,1,0,,1,,1,,0,1,,,,,,,
1c59a8e31586848281fa3c90d1aec39f,,0,,,0,,,,,,1,0,1,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,1,0,0,0,0,,0,,1,0,1,,0,1,0,,0,,1,,0,1,,,,,,,
1c75347da7163c0e38239167e91113fb,,0,,,0,,,,,,0,1,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,1,1,0,0,0,0,,1,,1,1,1,,0,0,0,,1,,1,,1,1,,,,,,,
1ca318bb82d5b2a6ebf9b840b5dd7b13,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,0,,0,0,0,,0,,1,,0,1,,,,,,,
1ce0fc02d1818d9abede82a0d7a27e4b,,0,,,0,,,,,,0,1,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,1,1,0,0,1,0,,0,,1,0,0,,0,0,0,,1,,1,,1,1,,,,,,,
1ce43114b74f2ce8e1f215f9e15d7829,,0,,,0,,,,,,0,0,0,0,0,1,0,0,,1,0,0,0,,,0,,0,,1,0,0,1,0,0,1,,0,,1,1,1,,0,0,1,,0,,1,,1,1,,,,,,,
1cf130ed8e308a1667380df4f5484b8f,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
1cf153af08c7cae772599957cbc3b779,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,1,0,,0,,1,0,0,,0,0,0,,0,,1,,0,1,,,,,,,
1cf4ed67642a496429b5e106368e4a23,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,0,,,,,,,
1d89df53144c08b845b4fc9facfe34ef,,0,,,0,,,,,,1,1,0,0,0,1,1,0,,1,0,0,0,,,0,,0,,1,1,1,0,1,0,0,,0,,1,0,1,,1,0,0,,1,,1,,1,1,,,,,,,
1e25239c7d3418f4f5b7308dc29e67f7,,0,,,0,,,,,,0,0,0,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,1,1,1,0,1,0,,1,,1,1,1,,0,0,0,,1,,1,,1,1,,,,,,,
1e844f3c1c41a6ef685bf2637730e6c8,,0,,,0,,,,,,0,1,0,1,0,0,0,0,,0,0,1,0,,,0,,0,,0,0,1,0,1,0,0,,0,,1,0,0,,1,0,0,,0,,1,,0,0,,,,,,,
1ec1aee81b089de06986ef610f8399cd,,0,,,0,,,,,,0,0,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,0,0,1,0,1,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
1f077783b64869c567cbf82382954b7a,,0,,,0,,,,,,0,1,0,0,0,0,0,0,,1,0,0,0,,,0,,0,,1,0,1,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,1,1,,,,,,,
1fccc49820463b6455a167ee50fbdebd,,0,,,0,,,,,,1,0,1,0,0,0,0,0,,1,0,0,0,,,0,,0,,1,1,1,0,0,1,0,,1,,1,0,0,,0,1,0,,1,,1,,1,1,,,,,,,
1ff0e80d13c4b745b35c863a71f92e50,,0,,,0,,,,,,0,1,0,1,0,0,0,0,,0,0,1,0,,,0,,0,,0,0,1,0,1,0,0,,0,,1,0,0,,1,0,0,,0,,1,,0,0,,,,,,,
1ff55f2d67ef8e7227557afede933311,,1,,,0,,,,,,0,1,1,0,0,0,1,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,1,0,,,,,,,
20400850daaa1b6b70f946f8eb84df63,,1,,,0,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,1,1,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,1,1,,,,,,,
20d4b7494449e2d99bdb6cab2c907f8f,,0,,,0,,,,,,1,0,0,0,1,0,0,0,,1,0,0,0,,,0,,0,,1,0,0,1,0,1,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
2130c1d63bf4b83ef1554ce5a233ed74,,0,,,0,,,,,,1,1,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,0,1,0,0,1,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
21696030663934632d50ff16763f0b02,,0,,,0,,,,,,0,1,0,0,0,0,1,1,,1,0,0,0,,,0,,0,,1,1,0,0,0,0,1,,1,,1,1,0,,0,0,1,,1,,1,,0,1,,,,,,,
21710e27b1c3edac6f77eab471f72c08,,0,,,0,,,,,,1,0,0,0,1,1,0,0,,0,0,0,0,,,0,,0,,1,1,1,0,1,0,0,,0,,1,0,1,,0,1,0,,0,,1,,0,1,,,,,,,
22dd83f9ff98f87ccd30bb50dcb18b4b,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,,,0,,0,,1,1,0,0,0,1,0,,0,,1,1,0,,1,1,0,,0,,1,,1,1,,,,,,,
22fc1f0341e063e69a7757e8ce96d153,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,0,1,0,0,0,0,,0,,1,0,0,,0,0,0,,0,,1,,1,0,,,,,,,
238fa6d9cd9242cb58224ccc222fe6a1,,1,,,0,,,,,,0,1,1,0,0,0,1,0,,0,0,0,0,,,0,,0,,1,0,1,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,1,0,,,,,,,
239f8598d491246257f12b035761a11c,,0,,,0,,,,,,1,0,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,1,0,1,1,1,0,,1,,1,1,1,,1,0,0,,1,,1,,0,1,,,,,,,
23a3cb62fda4329258d822b9666cf64b,,0,,,0,,,,,,1,0,1,0,0,1,0,0,,1,0,0,0,,,0,,0,,1,1,1,0,1,0,0,,0,,1,0,1,,1,0,0,,1,,1,,0,0,,,,,,,
23ab3ede29610bd47e71137a5018158e,,1,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,0,1,0,0,0,0,,0,,1,0,0,,0,1,0,,0,,1,,1,1,,,,,,,
23cdcd6d3e6ea50e02950ca2383949f3,,0,,,0,,,,,,1,1,1,0,0,1,0,1,,1,0,0,0,,,0,,0,,1,1,1,0,1,0,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
240a616e476949c576890ec80badfc2f,,0,,,1,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,0,,0,1,0,,0,,1,,0,1,,,,,,,
246cda85b71ea82251323cce2809dbe3,,0,,,0,,,,,,0,1,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,1,0,0,0,0,,0,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
247b3fa1cda607f4deeaafbae42a024b,,0,,,0,,,,,,0,0,1,0,0,1,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,0,,0,,1,0,0,,0,0,0,,0,,1,,1,1,,,,,,,
24c612cdf8860794850d30294478465f,,0,,,0,,,,,,1,1,1,0,0,0,1,1,,1,0,0,0,,,0,,0,,1,0,0,0,0,1,0,,1,,1,0,0,,0,0,0,,1,,1,,0,1,,,,,,,
24dd282780ea1101e99d9cfb870a0be1,,0,,,0,,,,,,0,0,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,0,0,1,0,1,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
24e275cd428302d00544503d940ffdd0,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,1,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
254b01ed37a09e85ceddd48aa6ff12ff,,0,,,0,,,,,,0,0,1,0,0,0,0,1,,0,0,0,0,,,0,,0,,1,1,1,0,0,0,1,,1,,1,1,1,,0,0,0,,1,,1,,1,1,,,,,,,
25b97750b535cd33a76ac258e8342ff8,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,,,1,,0,,1,1,1,0,0,1,1,,0,,1,1,1,,0,0,1,,0,,1,,1,1,,,,,,,
25da2b1b1e77bba58cf234eac71ad996,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,1,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
25ecaf43663af0ab0868ad0cb3d8e6f9,,0,,,0,,,,,,0,1,1,0,0,0,1,1,,1,0,0,0,,,0,,0,,1,0,1,0,0,0,1,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
2670a1455a1ff1fc23d11215c8c78a54,,0,,,0,,,,,,1,0,1,1,1,0,0,0,,0,0,0,0,,,0,,0,,1,0,1,0,1,1,0,,0,,1,0,0,,1,0,0,,0,,1,,0,0,,,,,,,
269316683cef371a77a9690ad81958ed,,0,,,0,,,,,,0,1,0,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,1,0,1,0,0,1,,1,,1,1,1,,0,0,0,,1,,1,,0,0,,,,,,,
26a24e0252cad60955eefe3095b60678,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,0,,0,0,0,,0,,1,,0,1,,,,,,,
271cb70894d8d948500ed3548ed33925,,0,,,0,,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
2728349a79e46f994d37720c17cbf476,,0,,,0,,,,,,1,0,0,0,1,0,0,0,,1,0,0,0,,,0,,0,,1,0,0,1,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
273d60e1f34f2dfbb2e6bc4126de6e7b,,0,,,0,,,,,,1,0,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,1,0,1,1,1,0,,1,,1,1,1,,0,0,0,,1,,1,,1,1,,,,,,,
2794cdf599b3d198c47c06f9d1557f70,,0,,,0,,,,,,0,0,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,0,0,1,0,1,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
27d7a8f31eca79b168da6a4a8cd5b5a9,,0,,,0,,,,,,0,0,0,0,0,0,1,1,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
27f15df89a4e097988f61c1a3e7d600e,,0,,,0,,,,,,0,0,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,1,1,1,0,0,1,,0,,1,1,1,,0,0,0,,1,,1,,1,1,,,,,,,
283d8ef8fb1c1f98b98009c2332d1a5a,,0,,,0,,,,,,1,0,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,1,1,0,1,1,0,,1,,1,1,1,,1,0,0,,1,,1,,1,1,,,,,,,
284c0583e9b0ff55d0d9c9a74a12125d,,0,,,0,,,,,,1,0,0,0,1,0,0,0,,1,0,0,0,,,0,,0,,1,0,0,0,0,1,0,,0,,1,0,1,,0,1,0,,0,,1,,0,1,,,,,,,
2852538c6e5131cc5fcc9ac58a74e5cf,,0,,,1,,,,,,1,1,0,1,0,0,1,0,,0,0,0,0,,,0,,0,,1,1,1,0,1,0,0,,0,,1,1,0,,1,0,0,,0,,1,,1,0,,,,,,,
2863d65e378a66fddd0f96c51964ee62,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
286b79c7751e24ec56dc3e017b752c2d,,0,,,0,,,,,,0,1,1,0,0,1,1,0,,0,0,0,0,,,0,,0,,1,1,0,0,0,0,1,,0,,1,0,1,,0,0,1,,1,,1,,1,1,,,,,,,
28a57a070ba417225137d7548eae53f5,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
28dca0561dab75b138c497492ac369a9,,0,,,0,,,,,,1,1,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,1,0,0,0,1,0,,0,,1,0,1,,0,1,0,,0,,1,,0,0,,,,,,,
2905d6a52900c3e1bb5a32ebf9b6ca31,,0,,,0,,,,,,0,0,0,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,1,1,0,0,0,0,,1,,1,0,1,,0,0,0,,1,,1,,0,1,,,,,,,
291a71d5b94d48a9113beae8c5808a7a,,0,,,0,,,,,,0,0,1,0,0,0,0,0,,1,0,0,0,,,0,,0,,1,1,1,1,0,1,0,,0,,1,0,1,,0,0,0,,0,,1,,1,1,,,,,,,
2922cba4c92d9f6f0b5165124bbe07a8,,0,,,0,,,,,,0,0,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,0,0,1,0,1,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
296712baf7d0dad3a7f8f8b1e3eab532,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,,,0,,0,,0,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
297c1aeb1d053290e8a137889b7d1c81,,0,,,0,,,,,,1,0,0,0,0,0,0,1,,0,0,0,0,,,0,,0,,1,1,0,1,1,1,0,,1,,1,1,1,,1,1,0,,1,,1,,1,1,,,,,,,
2a0029ff19a729778094c857f7ae4083,,0,,,0,,,,,,0,1,1,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,1,0,,,,,,,
2a5cb9b7610404553571466cb5ef300a,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,,,0,,0,,0,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
2a61232ba6dada64acfc1cea889e1489,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,0,,0,0,0,,0,,1,,0,0,,,,,,,
2a6c66d0115d84e081212a7821e78470,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,1,0,,0,,1,0,1,,0,0,0,,0,,1,,0,0,,,,,,,
2a6cf7fb4f87543edc889db8e51420e3,,0,,,1,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,1,0,,0,,1,0,1,,0,0,0,,0,,1,,0,0,,,,,,,
2a7fe1e6e21d90a99d66af3d8623f47c,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,0,1,0,1,0,0,,0,,1,0,1,,1,0,0,,0,,1,,0,0,,,,,,,
2aa0463eab2d032082704363d95d759b,,0,,,0,,,,,,1,0,0,0,0,0,0,1,,0,0,0,0,,,0,,0,,1,1,0,1,1,1,0,,1,,1,1,1,,1,1,0,,1,,1,,1,1,,,,,,,
2ad22df5461ccf4e261841c18779b3cf,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
2ad455fca27f80c82c8003151942be9a,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,,,0,,0,,1,1,1,0,0,0,0,,0,,1,1,0,,0,0,0,,0,,1,,1,1,,,,,,,
2aef3ecc1f9a9bd10c4e6c5b59c3564b,,0,,,0,,,,,,0,0,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,0,0,1,0,1,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
2b0575027a80a17c1f30dd40d3a5faa5,,0,,,1,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,1,1,0,0,1,0,,0,,1,0,0,,0,0,0,,0,,1,,1,1,,,,,,,
2b1691f078e8931c315246fed178def2,,0,,,0,,,,,,0,1,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,0,1,0,0,0,0,,0,,1,0,0,,0,0,0,,0,,1,,1,0,,,,,,,
2b3f9fad939d190b84d9c162cd8d3b4f,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,0,,,,,,,
2b417165ed0e6da100526a639d2170a3,,0,,,0,,,,,,0,0,1,0,0,0,0,1,,0,0,0,0,,,0,,0,,1,1,1,1,0,0,0,,1,,1,0,1,,0,1,0,,1,,1,,0,1,,,,,,,
2b43ed6272900ff57bdf55da0d054ebf,,0,,,0,,,,,,1,0,0,0,0,0,1,0,,0,0,0,0,,,0,,0,,1,1,1,0,0,0,0,,0,,1,1,1,,0,0,0,,0,,1,,1,1,,,,,,,
2bf6f5458ef5ebdb9e89b2b723ba2e47,,0,,,0,,,,,,1,0,0,0,1,0,1,0,,0,0,0,0,,,0,,0,,1,1,1,0,0,0,0,,0,,1,1,1,,0,1,0,,0,,1,,1,1,,,,,,,
2c0e03ab0171d10be5a59a65044d625e,,0,,,0,,,,,,1,0,1,0,1,0,0,1,,1,0,0,0,,,0,,0,,1,1,1,1,1,1,0,,1,,1,1,1,,0,0,0,,1,,1,,0,1,,,,,,,
2c56aaa9755a0ec3fa4cc690269414a8,,0,,,0,,,,,,1,1,0,0,0,0,1,0,,0,0,0,0,,,0,,0,,0,0,1,0,0,0,0,,0,,1,0,0,,0,0,0,,0,,1,,1,0,,,,,,,
2c5917d3d127ce49bde240085fe2ae97,,1,,,0,,,,,,0,1,1,0,0,0,1,1,,1,0,0,0,,,0,,0,,1,1,1,0,0,0,1,,1,,1,1,1,,0,0,1,,1,,1,,1,1,,,,,,,
2d516f3e19729be9001860c518474022,,0,,,0,,,,,,0,1,0,0,0,0,1,0,,0,0,0,0,,,0,,0,,1,1,0,0,0,1,0,,0,,1,0,1,,0,0,0,,0,,1,,1,0,,,,,,,
2d5ee2de63144c6a8e7bae4ca2f4f06f,,0,,,0,,,,,,1,0,0,0,0,0,0,1,,0,0,0,0,,,1,,0,,1,1,0,1,1,0,0,,1,,1,0,1,,1,0,1,,1,,1,,1,1,,,,,,,
2dc8ebc5e433f10248ccbbc158167006,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,,,0,,0,,1,0,0,0,0,1,0,,0,,1,0,0,,0,1,0,,0,,1,,0,0,,,,,,,
2df19a9e14258e4ccd927da453faca58,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,0,,,,,,,
2df320615c6cb1a8da04030561222e38,,0,,,0,,,,,,0,1,1,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
2e6bebb0982f02b00d3c5947bdde1601,,0,,,0,,,,,,0,0,1,0,0,0,0,1,,0,0,0,0,,,0,,0,,1,1,1,0,0,0,0,,1,,1,1,1,,0,1,0,,1,,1,,1,1,,,,,,,
2e76154cc851693b0f240bf61b52c539,,0,,,0,,,,,,0,1,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,1,0,1,0,0,0,,1,,1,1,1,,0,1,0,,1,,1,,0,0,,,,,,,
2e87c75a4e684b7d6d9c090e07f3af43,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,0,,0,,1,0,0,,0,0,0,,0,,1,,1,1,,,,,,,
2e8fd96ad2a73ae6e808291676e83167,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,1,1,1,0,0,1,,1,,1,0,0,,0,1,0,,1,,1,,1,1,,,,,,,
2ee2dcf24eb99743fbe0392f8bf6ad4b,,1,,,0,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,1,1,0,0,0,0,,0,,1,1,1,,0,0,0,,0,,1,,1,0,,,,,,,
2ef5c829e796b8cd723a49c55dccb39f,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,1,1,0,1,0,0,,0,,1,1,1,,1,0,0,,0,,1,,1,1,,,,,,,
2f3b02206937b810c0f09f7264f54235,,0,,,0,,,,,,0,1,0,1,1,0,1,0,,1,0,0,0,,,0,,0,,1,1,0,0,0,1,0,,0,,1,0,1,,1,1,0,,0,,1,,1,0,,,,,,,
2f5b4d39dec156c3c7f614ce4342e4be,,0,,,0,,,,,,0,1,0,0,0,0,0,0,,1,0,0,0,,,0,,0,,1,1,0,1,0,0,0,,0,,1,0,1,,0,0,0,,1,,1,,0,0,,,,,,,
2facec13a0d4bfd480faf725405cbcfe,,0,,,0,,,,,,0,0,0,0,0,0,1,0,,0,0,0,0,,,0,,0,,1,1,0,0,0,0,0,,0,,1,1,1,,0,0,0,,0,,1,,1,1,,,,,,,
2fe5ca683c5d5ad2d40f3ead3f43d5eb,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,1,0,,0,,1,0,1,,0,0,0,,0,,1,,0,0,,,,,,,
300a36c54cc1c82ff2fbf4ffb458b78c,,0,,,0,,,,,,0,0,0,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,1,1,0,1,1,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
30b5b6a7814903c04b286d932964be3d,,0,,,0,,,,,,0,0,0,0,0,0,0,1,,0,0,0,0,,,0,,0,,1,1,0,0,0,0,0,,1,,1,1,1,,0,1,0,,1,,1,,1,1,,,,,,,
30c4277562420df1acb319b42278b576,,0,,,0,,,,,,0,0,1,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,0,,0,0,0,,0,,1,,0,1,,,,,,,
310d76cd1e1d8026871771e6bedb1d28,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,1,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
3125282149f0d6977950da3c1faa8241,,0,,,0,,,,,,0,0,1,0,0,0,0,1,,1,0,0,0,,,0,,0,,1,0,0,1,0,1,0,,1,,1,0,1,,0,0,0,,1,,1,,1,1,,,,,,,
319642dfcda3ff8b8d46c4eb6dd207ad,,0,,,0,,,,,,0,1,1,0,0,0,1,1,,0,0,0,0,,,0,,0,,1,0,1,1,0,1,0,,1,,1,0,1,,1,0,0,,1,,1,,1,1,,,,,,,
31a51c5d4aae5e0659bd001d1b0ea9eb,,0,,,0,,,,,,0,1,1,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,1,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,1,0,,,,,,,
31eeb099e77105315e7837c7b9296a18,,0,,,0,,,,,,0,0,1,0,0,0,0,1,,0,0,0,0,,,0,,0,,1,1,0,0,0,0,0,,1,,1,1,1,,0,1,0,,1,,1,,0,1,,,,,,,
326ea512b78abc574ed38fe840807d76,,0,,,0,,,,,,1,1,1,0,1,0,0,1,,1,0,0,0,,,0,,0,,1,0,1,0,0,0,0,,1,,1,0,1,,0,0,0,,1,,1,,0,0,,,,,,,
32bcfb9e179885981f5723508c10f1b1,,0,,,0,,,,,,0,1,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,1,0,0,0,0,0,,0,,1,1,1,,0,0,0,,0,,1,,0,1,,,,,,,
32e4857e9226cfd10b25785bf4129234,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,1,1,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,0,,,,,,,
32f3ebc6f4e87a2e694149ccd94f91fa,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,0,,1,,1,0,0,,0,0,0,,1,,1,,0,0,,,,,,,
333e470cc9be93c1ebc907fb9413426c,,0,,,0,,,,,,0,0,0,0,0,1,0,0,,1,0,0,0,,,0,,0,,1,1,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,1,1,,,,,,,
33baba2c3286fa17fcafaf10aba33974,,0,,,0,,,,,,0,0,0,0,0,1,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
33f2be2e1138eeb24108e39c23ed1aac,,0,,,0,,,,,,1,0,0,1,1,0,0,0,,0,0,0,0,,,0,,0,,1,0,1,0,1,1,0,,0,,1,0,0,,1,0,0,,0,,1,,0,1,,,,,,,
3429415407626a1246b53444471dd625,,0,,,1,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,,0,,1,0,0,0,0,0,0,,0,,1,0,0,,0,0,0,,0,,1,,0,0,,,,,,,
348f7134b554b0957f1317c10339cf19,,0,,,0,,,,,,1,0,0,0,1,0,0,0,,1,0,0,0,,,0,,0,,1,0,0,1,0,1,0,,0,,1,0,1,,0,0,0,,0,,1,,0,1,,,,,,,
34a9b32c38da0878f5c3384f285fe391,,0,,,0,,,,,,1,1,1,0,1,0,0,1,,1,0,0,0,,,0,,0,,1,1,1,1,1,1,0,,1,,1,1,1,,1,0,0,,1,,1,,1,1,,,,,,,
34b5ca3f2fd9bbdb7a9a3bb61b63bca5,,0,,,0,,,,,,0,0,0,0,0,0,0,0,,1,0,0,0,,,0,,0,,1,0,0,0,0,1,0,,0,,1,0,0,,0,0,0,,0,,1,,1,0,,,,,,,
353f4415992e2b4ee5c1a0d3e49e95c0,,1,,,0,,,,,,0,1,1,0,0,0,0,0,,1,0,0,0,,,0,,0,,1,1,1,0,0,0,0,,0,,1,1,1,,0,0,0,,0,,1,,1,1,,,,,,,
